"","x"
"460",-5.28008451377264
"461",-5.07148996247981
"462",-4.95935770481021
"463",-4.45237854424496
"464",-3.54744366373861
"465",-3.48028183557954
"466",-6.09924302622341
"467",-4.85341677552158
"468",-5.06039494677406
"469",-4.02587858705522
"470",-4.08439697041161
"471",-3.87244311094842
"472",-9.90085464323275
"473",-22.8912468320322
"474",-20.5487682297209
"475",-13.1118311137022
"476",-8.22903387044529
"477",-18.2298265486833
"478",-11.0605723539118
"479",-19.5014990711973
"480",-20.4655024194018
"481",-7.33041271271624
"482",-6.12005669102687
"483",-7.38836180689314
"484",-8.6037960013052
"485",-9.55224942979374
"486",-9.4138149567274
"487",-9.58005399037832
"488",-10.7985597349744
"489",-9.35162747132883
"490",-7.37511012869499
"491",-6.11637034708953
"492",-5.63548966534069
"493",-5.79368244675899
"494",-6.54249349114055
"495",-6.38670281698116
"496",-20.6547948077759
"497",-11.343622883965
"498",-14.8036942625998
"499",-10.3402667038581
"500",-7.16939472165986
"501",-6.9464971304003
"502",-7.05424237495076
"503",-7.64411851110806
"504",-8.76933581278415
"505",-6.63137180511687
"506",-6.3233995798861
"507",-6.47013986409171
"508",-8.20346622846927
"509",-8.9853270370203
"510",-13.4289868728526
"511",-12.8758418948883
"512",-7.59649282385972
"513",-6.43605169126814
"514",-5.56099503959666
"515",-5.30014942881311
"516",-3.67135346644899
"517",-4.7217483861427
"518",-3.4516247724031
"519",-3.43442951827416
"520",-3.44159616404122
"521",-3.506497822408
"522",-3.29877305519755
"523",-3.26556600933374
"524",-7.41825299467317
"525",-4.20882008035807
"526",-8.11780320684825
"527",-5.72653362237815
"528",-4.92097706137104
"529",-6.85509981942359
"530",-4.78859948239826
"531",-4.66893579850369
"532",-6.39342017983953
"533",-5.42034289309406
"534",-8.20822595112018
"535",-11.3965557913424
"536",-12.5671562664271
"537",-11.5506262571421
"538",-9.58742016695828
"539",-11.9811710412613
"540",-12.1627325043693
"541",-10.751446712307
"542",-6.94086376109979
"543",-6.70457010919245
"544",-6.29236398178839
"545",-7.07133766183273
"546",-8.70493693557836
"547",-8.73543406030598
"548",-6.81925592577666
"549",-7.03535635664933
"550",-7.96544608641708
"551",-13.0116431916152
"552",-10.7928221834095
"553",-8.01937510819632
"554",-7.57295938223893
"555",-8.20555964229564
"556",-7.21725820674974
"557",-6.7031826291648
"558",-6.96528587388492
"559",-6.95209285373797
"560",-5.83842344752003
"561",-5.56822729924213
"562",-6.12115359439406
"563",-4.97783968614155
"564",-5.44332339623809
"565",-12.8401969249257
"566",-6.95842051329892
"567",-6.38537314398123
"568",-7.07542902822717
"569",-5.17307518508492
"570",-6.3622670721107
"571",-4.37161179368311
"572",-3.81256014626444
"573",-5.22546125712933
"574",-3.48353708629733
"575",-5.57151024436454
"576",-6.00407273180204
"577",-4.93163377741254
"578",-6.51008540775389
"579",-6.09030736583353
"580",-7.95260229671248
"581",-4.8170700185823
"582",-4.85317842788505
"583",-4.99051647742109
"584",-8.09706200336897
"585",-11.8350047072032
"586",-11.8271442793554
"587",-14.0869571952583
"588",-13.2060844747084
"589",-9.8284992116051
"590",-7.56845583307427
"591",-5.99285805746335
"592",-4.82147167884018
"593",-4.79403320938922
"594",-6.15514094681438
"595",-5.32770932796467
"596",-6.61401784380499
"597",-5.84156644059854
"598",-6.27207949761949
"599",-6.57242234829532
"600",-6.89293099494667
"601",-6.62305211076652
"602",-8.46047250430815
"603",-8.98701005739161
"604",-10.6534658076161
"605",-13.7518618010038
"606",-13.4716499176467
"607",-11.536802619568
"608",-7.44373956304688
"609",-6.68621481273136
"610",-6.77285109580057
"611",-6.49466393889102
"612",-8.1893950894772
"613",-6.21909793276741
"614",-6.35105046186093
"615",-8.41970271490541
"616",-5.69271458888484
"617",-6.07099237629864
"618",-4.0734103040149
"619",-4.05406527915079
"620",-3.91485122119884
"621",-3.77392649662392
"622",-5.56766293763659
"623",-4.66245691330612
"624",-5.33098139385357
"625",-4.45938293037857
"626",-4.63214852193479
"627",-5.34173347308845
"628",-5.80614462293612
"629",-7.31520635599836
"630",-4.28511677269422
"631",-4.80247934770408
"632",-6.18700817690333
"633",-5.14597932588194
"634",-6.18578349583791
"635",-4.81706082247978
"636",-5.27353231697671
"637",-5.40263212067256
"638",-6.02889869003802
"639",-6.13645147192998
"640",-7.83689295731984
"641",-6.42052161510756
"642",-5.90492577117675
"643",-6.66895948999351
"644",-6.14245338085564
"645",-6.66562904388093
"646",-8.37478374125363
"647",-7.53073378892461
"648",-7.5738706595211
"649",-6.06065188291653
"650",-6.58129626573815
"651",-7.70326223918139
