S,E,I,R,H
109124.6,112.2,85.3,3252396.0589088453,244.8
111374.6,131.6,78.6,3249428.795543667,183.4
113580,170.7,97.7,3246460.3201117357,219.8
115841.2,201.7,116.8,3243436.6897519333,260.9
118016.9,260.1,152.8,3240454.259392131,318.7
119831.7,363.6,211.5,3237758.1963193654,446
121149.9,604.1,334,3235356.8921054234,712.7
122139.8,787.8,495.3,3233296.503915673,1055
123644.4,644.3,427.2,3231275.6189883077,1174.1
124417.5,998.4,548.5,3229295.201210792,1175.7
124360.3,1461.2,812.6,3227889.828710732,1699.2
123634.5,2027.6,1152.4,3226971.076874592,2358.1
121410.7,2848.1,1629.7,3227153.609942309,3383.9
117540.9,3906.2,2245.4,3228604.819576643,4730
112078.5,4770.2,2969.9,3231727.451352851,6424.3
110245.9,3168.3,2328.7,3235051.8831290593,6898.9
109061.6,2236.1,1660.4,3237077.6416123146,5096.4
108848.7,1591.6,1189.9,3237646.4652377544,3617.2
109129.8,1442.7,889.9,3237048.76939044,2566.7
108274.9,1873.4,1109.7,3236486.2780055716,2491.2
106630.3,2337.8,1366.6,3236637.6233569114,3122.7
104154.6,2799.1,1676,3237567.9101024643,3823
102914.6,2361,1481.8,3238661.7921816832,4137.6
100163.6,2840.4,1717.3,3239915.3501983816,4013.6
96783.4,3283.4,2022.4,3241762.564534626,4760.5
92983.2,3643.5,2251.8,3244182.8869629386,5438.9
91091.1,2296.4,1854.1,3247028.432357033,5574.8
89532.4,2245.1,1444.6,3248249.7385116126,4032.4
86882.7,2417.8,1551.8,3249821.344666194,3877
85098.7,2402,1557.9,3250809.5363024785,3936.7
83366.7,2344.4,1531.8,3251819.3501936914,3981.3
81801.9,2243.3,1494.4,3252710.9055054057,3844.9
80081.5,2170.9,1452.8,3253731.877317268,3851
78895.8,2037.4,1367.5,3254318.494192376,3571.2
79495.6,1076.4,868.7,3254357.6741091823,2966.8
79918.2,1046.1,683.4,3253326.7504356564,1931.3
80374.3,995.6,677.8,3252098.6886416925,1725.9
81003,950.8,626.3,3250736.42230744,1662.3
81661.4,907.8,601.3,3249310.868986726,1565.6
82481.6,862.9,571.3,3247729.857879563,1463.6
83433.9,827.2,553.4,3245989.0632163915,1404
85030.1,456.6,369,3244105.768553219,1216.9
86874.6,265.6,209,3241764.0194029575,717.8
88861.1,149.7,122.5,3239131.0335816205,418.6
90932.9,97.7,71.1,3236308.8856184892,233.4
92962.4,102.3,72.7,3233417.6588229975,167.7
94780.7,108.1,68,3230739.1099349493,168.5
96718.7,120,74.9,3227920.2923496002,173.9
98863.1,89.8,60.1,3224956.4404246137,161.1
100931.5,103.8,62.7,3222003.082233704,153.3
102922.8,100.9,62.2,3219145.525159697,132
104826,117.7,75.5,3216337.6765472284,157
106930.8,75.5,51.5,3213424.3144497685,157
108949.8,82.8,42.1,3210526.888257636,118.7
110879.9,94.2,56.7,3207690.2620655037,121.4
112747.6,110.6,62.4,3204915.1848790506,140.3
114573.7,133.4,75.9,3202166.7445795233,173.1
116420.5,168.2,90,3199381.5750452345,203
118161.9,228.8,125.4,3196653.1467678724,275.1
119840.7,279.8,151.5,3194003.92780963,343.7
121676,193.3,134,3191377.137684296,376.6
123440.7,266.4,148.5,3188628.012226032,323.7
124865.2,383.8,215.4,3186119.786382599,460.6
126096,543.3,306.6,3183738.297348199,616.6
